Location,Country,Type_var,Type of indicator,Variable,Indicator,Time,Value
FIN,Finland,DEP,Deprivation,10_2,Feeling safe at night,2018,11.34208349
FIN,Finland,DEP,Deprivation,10_2,Feeling safe at night,2019,13.60454174
FIN,Finland,DEP,Deprivation,10_2,Feeling safe at night,2020,10.65272488
FIN,Finland,DEP,Deprivation,10_2,Feeling safe at night,2021,13.81194435
FIN,Finland,DEP,Deprivation,10_2,Feeling safe at night,2022,11.82712471
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2006,8.222511201
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2008,6.283179407
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2010,8.589398063
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2011,11.41119441
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2012,9.962186489
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2013,9.028897058
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2014,8.14143395
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2015,7.713647349
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2016,6.298279183
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2017,8.776569175
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2018,7.917071517
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2019,8.472793803
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2020,8.949515826
FIN,Finland,DEP,Deprivation,11_2,Negative affect balance,2021,8.471073038
FRA,France,AVERAGE,Average,1_1,Household income,2004,28378
FRA,France,AVERAGE,Average,1_1,Household income,2005,28511
FRA,France,AVERAGE,Average,1_1,Household income,2006,29026
FRA,France,AVERAGE,Average,1_1,Household income,2007,29690
FRA,France,AVERAGE,Average,1_1,Household income,2008,29681
FRA,France,AVERAGE,Average,1_1,Household income,2009,30066
FRA,France,AVERAGE,Average,1_1,Household income,2010,30449
FRA,France,AVERAGE,Average,1_1,Household income,2011,30405
FRA,France,AVERAGE,Average,1_1,Household income,2012,30279
FRA,France,AVERAGE,Average,1_1,Household income,2013,29946
FRA,France,AVERAGE,Average,1_1,Household income,2014,30207
FRA,France,AVERAGE,Average,1_1,Household income,2015,30383
FRA,France,AVERAGE,Average,1_1,Household income,2016,30783
FRA,France,AVERAGE,Average,1_1,Household income,2017,31157
FRA,France,AVERAGE,Average,1_1,Household income,2018,31377
FRA,France,AVERAGE,Average,1_1,Household income,2019,31860
FRA,France,AVERAGE,Average,1_1,Household income,2020,31351
FRA,France,AVERAGE,Average,1_1,Household income,2021,32324
FRA,France,AVERAGE,Average,1_3,Household wealth,2009,157947
FRA,France,AVERAGE,Average,1_3,Household wealth,2014,144358
FRA,France,AVERAGE,Average,1_3,Household wealth,2017,147918
FRA,France,AVERAGE,Average,2_1,Employment rate,2004,71.33761937
FRA,France,AVERAGE,Average,2_1,Employment rate,2005,71.28715934
FRA,France,AVERAGE,Average,2_1,Employment rate,2006,71.28588498
FRA,France,AVERAGE,Average,2_1,Employment rate,2007,71.64455509
FRA,France,AVERAGE,Average,2_1,Employment rate,2008,72.19407756
FRA,France,AVERAGE,Average,2_1,Employment rate,2009,71.30596567
FRA,France,AVERAGE,Average,2_1,Employment rate,2010,71.24809605
FRA,France,AVERAGE,Average,2_1,Employment rate,2011,71.17079562
FRA,France,AVERAGE,Average,2_1,Employment rate,2012,71.51325588
FRA,France,AVERAGE,Average,2_1,Employment rate,2013,71.54612128
FRA,France,AVERAGE,Average,2_1,Employment rate,2014,71.73685939
FRA,France,AVERAGE,Average,2_1,Employment rate,2015,71.84416672
FRA,France,AVERAGE,Average,2_1,Employment rate,2016,72.32800431
FRA,France,AVERAGE,Average,2_1,Employment rate,2017,72.8780079
FRA,France,AVERAGE,Average,2_1,Employment rate,2018,73.47324806
FRA,France,AVERAGE,Average,2_1,Employment rate,2019,73.85266188
FRA,France,AVERAGE,Average,2_1,Employment rate,2020,73.91498339
FRA,France,AVERAGE,Average,2_1,Employment rate,2021,75.38906599
FRA,France,AVERAGE,Average,2_5,Labour market insecurity,2007,2.66126132
FRA,France,AVERAGE,Average,2_5,Labour market insecurity,2008,2.657217026
FRA,France,AVERAGE,Average,2_5,Labour market insecurity,2009,3.50687623
FRA,France,AVERAGE,Average,2_5,Labour market insecurity,2010,3.200282812
FRA,France,AVERAGE,Average,2_5,Labour market insecurity,2011,3.177257538
FRA,France,AVERAGE,Average,2_5,Labour market insecurity,2012,3.73973465
FRA,France,AVERAGE,Average,2_5,Labour market insecurity,2013,3.881164312
FRA,France,AVERAGE,Average,2_5,Labour market insecurity,2014,4.186740398
FRA,France,AVERAGE,Average,2_5,Labour market insecurity,2015,3.416135788
FRA,France,AVERAGE,Average,2_5,Labour market insecurity,2016,3.070609808
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2006,30.2603
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2007,48.9039
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2008,57.0997
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2009,62.7416
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2010,66.391
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2011,69.9495
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2012,77.2335
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2013,78.3743
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2014,76.6883
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2015,76.0871
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2016,79.2876
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2017,79.1813
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2018,81.3062
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2019,82.8373
FRA,France,AVERAGE,Average,3_5,Households with internet access at home ,2021,88.1137
FRA,France,AVERAGE,Average,4_1,Time off,2009,16.19633
FRA,France,AVERAGE,Average,4_3,Gender gap in working hours,2009,26.98775673
FRA,France,AVERAGE,Average,4_4,Satisfaction with time use,2013,6.908388176
FRA,France,AVERAGE,Average,4_4,Satisfaction with time use,2018,6.921575899
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2004,80.4
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2005,80.4
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2006,81
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2007,81.3
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2008,81.4
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2009,81.6
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2010,81.9
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2011,82.3
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2012,82.1
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2013,82.4
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2014,82.9
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2015,82.4
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2016,82.7
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2017,82.7
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2018,82.8
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2019,83
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2020,82.3
FRA,France,AVERAGE,Average,5_1,Life expectancy at birth,2021,82.5
FRA,France,AVERAGE,Average,5_2,Perceived health,2004,67.6
FRA,France,AVERAGE,Average,5_2,Perceived health,2005,68.7
FRA,France,AVERAGE,Average,5_2,Perceived health,2006,69.3
FRA,France,AVERAGE,Average,5_2,Perceived health,2007,71.1
FRA,France,AVERAGE,Average,5_2,Perceived health,2008,69.1
FRA,France,AVERAGE,Average,5_2,Perceived health,2009,68.6
FRA,France,AVERAGE,Average,5_2,Perceived health,2010,67.3
FRA,France,AVERAGE,Average,5_2,Perceived health,2011,67.6
FRA,France,AVERAGE,Average,5_2,Perceived health,2012,68.1
FRA,France,AVERAGE,Average,5_2,Perceived health,2013,67.1
FRA,France,AVERAGE,Average,5_2,Perceived health,2014,68.2
FRA,France,AVERAGE,Average,5_2,Perceived health,2015,67.8
FRA,France,AVERAGE,Average,5_2,Perceived health,2016,66.3
FRA,France,AVERAGE,Average,5_2,Perceived health,2017,67.4
FRA,France,AVERAGE,Average,5_2,Perceived health,2018,67.5
FRA,France,AVERAGE,Average,5_2,Perceived health,2019,66.6
FRA,France,AVERAGE,Average,5_2,Perceived health,2020,68.5
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2004,21.99745178
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2005,21.67365646
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2006,20.83708382
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2007,20.03303146
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2008,20.6010704
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2009,20.50422859
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2010,20.18007469
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2011,20.06222343
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2012,19.04002571
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2013,18.94099617
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2014,17.49265289
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2015,17.55619049
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2016,19.08831406
FRA,France,AVERAGE,Average,5_3,"Deaths from suicide, alcohol, drugs",2017,18.5705471
FRA,France,AVERAGE,Average,5_4,Self-reported depression,2014,7
FRA,France,AVERAGE,Average,5_4,Self-reported depression,2019,10.8
FRA,France,AVERAGE,Average,6_1,Student skills (reading),2006,487.7062469
FRA,France,AVERAGE,Average,6_1,Student skills (reading),2009,495.6165415
FRA,France,AVERAGE,Average,6_1,Student skills (reading),2012,505.4814833
FRA,France,AVERAGE,Average,6_1,Student skills (reading),2015,499.3061419
FRA,France,AVERAGE,Average,6_1,Student skills (reading),2018,492.6064792
FRA,France,AVERAGE,Average,6_2,Student skills (maths),2006,495.5383329
FRA,France,AVERAGE,Average,6_2,Student skills (maths),2009,496.7823103
FRA,France,AVERAGE,Average,6_2,Student skills (maths),2012,494.9846743
FRA,France,AVERAGE,Average,6_2,Student skills (maths),2015,492.9204018
FRA,France,AVERAGE,Average,6_2,Student skills (maths),2018,495.4075794
FRA,France,AVERAGE,Average,7_1,Social support,2006,93.84227568
FRA,France,AVERAGE,Average,7_1,Social support,2007,93.56998791
FRA,France,AVERAGE,Average,7_1,Social support,2008,93.31016168
FRA,France,AVERAGE,Average,7_1,Social support,2009,91.00220063
FRA,France,AVERAGE,Average,7_1,Social support,2010,93.86161324
FRA,France,AVERAGE,Average,7_1,Social support,2011,91.86141159
FRA,France,AVERAGE,Average,7_1,Social support,2012,93.45111927
FRA,France,AVERAGE,Average,7_1,Social support,2013,90.64255187
FRA,France,AVERAGE,Average,7_1,Social support,2014,87.28741193
FRA,France,AVERAGE,Average,7_1,Social support,2015,89.35565136
FRA,France,AVERAGE,Average,7_1,Social support,2016,88.49229201
FRA,France,AVERAGE,Average,7_1,Social support,2017,93.0606336
FRA,France,AVERAGE,Average,7_1,Social support,2018,91.37563299
FRA,France,AVERAGE,Average,7_1,Social support,2019,94.88298257
FRA,France,AVERAGE,Average,7_1,Social support,2020,94.38450599
FRA,France,AVERAGE,Average,7_1,Social support,2021,91.43279751
FRA,France,AVERAGE,Average,7_2,Time spent in social interactions,2009,6.1874085
FRA,France,AVERAGE,Average,8_1,Having a say in government,2012,9.557004777
FRA,France,AVERAGE,Average,8_2,Voter turnout ,2007,83.97
FRA,France,AVERAGE,Average,8_2,Voter turnout ,2012,80.35
FRA,France,AVERAGE,Average,8_2,Voter turnout ,2017,74.56
FRA,France,AVERAGE,Average,8_2,Voter turnout ,2022,73.69
FRA,France,AVERAGE,Average,9_1,Access to green space,2012,61.89380523
FRA,France,AVERAGE,Average,9_1,Access to green space,2018,62.17770305
FRA,France,AVERAGE,Average,10_1,Homicides,2004,0.8
FRA,France,AVERAGE,Average,10_1,Homicides,2005,0.7
FRA,France,AVERAGE,Average,10_1,Homicides,2006,0.7
FRA,France,AVERAGE,Average,10_1,Homicides,2007,0.6
FRA,France,AVERAGE,Average,10_1,Homicides,2008,0.7
FRA,France,AVERAGE,Average,10_1,Homicides,2009,0.8
FRA,France,AVERAGE,Average,10_1,Homicides,2010,0.7
FRA,France,AVERAGE,Average,10_1,Homicides,2011,0.6
FRA,France,AVERAGE,Average,10_1,Homicides,2012,0.6
FRA,France,AVERAGE,Average,10_1,Homicides,2013,0.6
FRA,France,AVERAGE,Average,10_1,Homicides,2014,0.5
FRA,France,AVERAGE,Average,10_1,Homicides,2015,0.5
FRA,France,AVERAGE,Average,10_1,Homicides,2016,0.4
FRA,France,AVERAGE,Average,10_1,Homicides,2017,0.4
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2006,71.58087706
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2007,67.44243056
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2008,67.29801448
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2009,59.27821567
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2010,64.80845437
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2011,62.75482699
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2012,67.11772267
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2013,67.05515345
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2014,69.7007835
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2015,70.60778568
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2016,68.34955862
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2017,72.68574411
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2018,73.48271456
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2019,74.05233503
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2020,73.97200152
FRA,France,AVERAGE,Average,10_2,Feeling safe at night,2021,74.81369809
FRA,France,AVERAGE,Average,10_3,Road deaths,2004,9.243799824
FRA,France,AVERAGE,Average,10_3,Road deaths,2005,8.723286207
FRA,France,AVERAGE,Average,10_3,Road deaths,2006,7.669414458
FRA,France,AVERAGE,Average,10_3,Road deaths,2007,7.476304242
FRA,France,AVERAGE,Average,10_3,Road deaths,2008,6.88019509
FRA,France,AVERAGE,Average,10_3,Road deaths,2009,6.838952232
FRA,France,AVERAGE,Average,10_3,Road deaths,2010,6.3602088
FRA,France,AVERAGE,Average,10_3,Road deaths,2011,6.283460258
FRA,France,AVERAGE,Average,10_3,Road deaths,2012,5.764014251
FRA,France,AVERAGE,Average,10_3,Road deaths,2013,5.130470228
FRA,France,AVERAGE,Average,10_3,Road deaths,2014,5.285191197
FRA,France,AVERAGE,Average,10_3,Road deaths,2015,5.382512923
FRA,France,AVERAGE,Average,10_3,Road deaths,2016,5.393307199
FRA,France,AVERAGE,Average,10_3,Road deaths,2017,5.335940144
FRA,France,AVERAGE,Average,10_3,Road deaths,2018,5.018149696
FRA,France,AVERAGE,Average,10_3,Road deaths,2019,5.005241926
FRA,France,AVERAGE,Average,10_3,Road deaths,2020,3.901796766
FRA,France,AVERAGE,Average,10_3,Road deaths,2021,4.498265127
FRA,France,AVERAGE,Average,10_3,Road deaths,2022,4.976629719
FRA,France,AVERAGE,Average,11_1,Life satisfaction,2013,7.053188949
FRA,France,AVERAGE,Average,11_1,Life satisfaction,2018,7.254388386
FRA,France,AVERAGE,Average,11_1,Life satisfaction,2021,6.8
FRA,France,DEP,Deprivation,1_4,Relative income poverty ,2012,8.5
FRA,France,DEP,Deprivation,1_4,Relative income poverty ,2013,7.9
FRA,France,DEP,Deprivation,1_4,Relative income poverty ,2014,8.1
FRA,France,DEP,Deprivation,1_4,Relative income poverty ,2015,8.1
FRA,France,DEP,Deprivation,1_4,Relative income poverty ,2016,8.3
FRA,France,DEP,Deprivation,1_4,Relative income poverty ,2017,8.1
FRA,France,DEP,Deprivation,1_4,Relative income poverty ,2018,8.5
FRA,France,DEP,Deprivation,1_4,Relative income poverty ,2019,8.4
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2004,17.70000076
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2005,16.20000076
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2006,15.80000019
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2007,16.10000038
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2008,15.89999962
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2009,19.10000038
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2010,20.20000076
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2011,19.70000076
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2012,19.5
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2013,20.70000076
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2014,20.70000076
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2015,19.89999962
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2016,19.20000076
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2017,18.10000038
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2018,18.29999924
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2019,16.79999924
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2020,18.5
FRA,France,DEP,Deprivation,1_5,Difficulty making ends meet,2021,16.60000038
FRA,France,DEP,Deprivation,1_6,Financial insecurity,2014,32.09
FRA,France,DEP,Deprivation,1_6,Financial insecurity,2017,41.44
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2004,3.589568128
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2005,3.635007792
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2006,3.698200038
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2007,3.207013339
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2008,2.780718283
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2009,3.206568649
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2010,3.722348569
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2011,3.810053905
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2012,3.969224383
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2013,4.193855608
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2014,4.414004291
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2015,4.46996068
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2016,4.502072475
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2017,4.175083137
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2018,3.696460133
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2019,3.312653996
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2020,2.973739602
FRA,France,DEP,Deprivation,2_3,Long-term unemployment rate,2021,2.344032106
FRA,France,DEP,Deprivation,2_4,"Youth not in employment, education or training",2004,12.010034
FRA,France,DEP,Deprivation,2_4,"Youth not in employment, education or training",2005,11.977282
FRA,France,DEP,Deprivation,2_4,"Youth not in employment, education or training",2006,12.900162
FRA,France,DEP,Deprivation,2_4,"Youth not in employment, education or training",2007,12.05651
FRA,France,DEP,Deprivation,2_4,"Youth not in employment, education or training",2008,11.165378
